IncidntNum,Category,Descript,DayOfWeek,Date,Time,PdDistrict,Resolution,Address,X,Y,Location,PdId
150812032,LARCENY/THEFT,PETTY THEFT FROM UNLOCKED AUTO,Wednesday,9/16/2015,2:06,SOUTHERN,NONE,BRYANT ST / 9TH ST,-122.4085345,37.77129067,(37.7712906694516/ -122.408534526845),1.51E+13
150812189,VEHICLE THEFT,STOLEN TRUCK,Wednesday,9/16/2015,2:00,BAYVIEW,NONE,500 Block of BLANKEN AV,-122.3968844,37.71114742,(37.7111474220673/ -122.396884441527),1.51E+13
150812048,ROBBERY,ROBBERY OF A RESIDENCE WITH A KNIFE,Wednesday,9/16/2015,2:00,CENTRAL,NONE,500 Block of GREEN ST,-122.4086032,37.79959981,(37.7995998106551/ -122.40860321116),1.51E+13
156231008,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Wednesday,9/16/2015,2:00,CENTRAL,NONE,300 Block of GEARY ST,-122.4090552,37.78719796,(37.7871979591062/ -122.409055191364),1.56E+13
150812355,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Wednesday,9/16/2015,2:00,BAYVIEW,NONE,1600 Block of 20TH ST,-122.3977468,37.75999239,(37.759992388001/ -122.397746771529),1.51E+13
150812054,ROBBERY,ROBBERY ON THE STREET/ STRONGARM,Wednesday,9/16/2015,1:45,PARK,NONE,200 Block of DIVISADERO ST,-122.4370658,37.77078789,(37.7707878941748/ -122.437065833696),1.51E+13
150812026,ASSAULT,AGGRAVATED ASSAULT WITH BODILY FORCE,Wednesday,9/16/2015,1:45,SOUTHERN,ARREST/ BOOKED,800 Block of BRYANT ST,-122.4034048,37.77542071,(37.775420706711/ -122.403404791479),1.51E+13
150812292,BURGLARY,BURGLARY/ HOT PROWL/ UNLAWFUL ENTRY,Wednesday,9/16/2015,1:40,RICHMOND,NONE,200 Block of COLLINS ST,-122.4500206,37.78141254,(37.7814125444941/ -122.450020573857),1.51E+13
150812010,ROBBERY,ROBBERY ON THE STREET/ STRONGARM,Wednesday,9/16/2015,1:38,CENTRAL,NONE,MARKET ST / DRUMM ST,-122.3963054,37.7932572,(37.7932572003309/ -122.396305356237),1.51E+13
156234585,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Wednesday,9/16/2015,1:35,CENTRAL,NONE,600 Block of LEAVENWORTH ST,-122.4148345,37.78700449,(37.7870044894925/ -122.414834509733),1.56E+13
150812082,BURGLARY,BURGLARY/STORE UNDER CONSTRUCTION/ FORCIBLE ENTRY,Wednesday,9/16/2015,1:30,NORTHERN,NONE,2200 Block of CHESTNUT ST,-122.4407325,37.80019137,(37.8001913687688/ -122.440732490704),1.51E+13
150811971,OTHER OFFENSES,DRIVERS LICENSE/ SUSPENDED OR REVOKED,Wednesday,9/16/2015,0:55,SOUTHERN,ARREST/ BOOKED,5TH ST / CLEMENTINA ST,-122.4039241,37.78069921,(37.7806992112914/ -122.403924079202),1.51E+13
150812004,WARRANTS,WARRANT ARREST,Wednesday,9/16/2015,0:53,CENTRAL,ARREST/ BOOKED,JONES ST / BUSH ST,-122.4137315,37.7895283,(37.7895283021427/ -122.413731461593),1.51E+13
150812004,OTHER OFFENSES,RESISTING ARREST,Wednesday,9/16/2015,0:53,CENTRAL,ARREST/ BOOKED,JONES ST / BUSH ST,-122.4137315,37.7895283,(37.7895283021427/ -122.413731461593),1.51E+13
150811965,NON-CRIMINAL,FOUND PROPERTY,Wednesday,9/16/2015,0:35,BAYVIEW,NONE,2100 Block of BAY SHORE BL,-122.3997668,37.71418095,(37.7141809476816/ -122.399766787626),1.51E+13
150811943,OTHER OFFENSES,EVADING A POLICE OFFICER RECKLESSLY,Wednesday,9/16/2015,0:27,SOUTHERN,NONE,HARRISON ST / 10TH ST,-122.4112792,37.77157858,(37.7715785765043/ -122.411279189969),1.51E+13
150811915,LIQUOR LAWS,CONSUMING ALCOHOL IN PUBLIC VIEW,Wednesday,9/16/2015,0:15,INGLESIDE,ARREST/ BOOKED,MISSION ST / TRUMBULL ST,-122.4293067,37.73074292,(37.7307429169559/ -122.429306728376),1.51E+13
150811909,ROBBERY,ATTEMPTED ROBBERY WITH BODILY FORCE,Wednesday,9/16/2015,0:12,SOUTHERN,NONE,MARKET ST / FELL ST,-122.4175047,37.77654004,(37.7765400380328/ -122.417504703145),1.51E+13
150794060,NON-CRIMINAL,AIDED CASE,Wednesday,9/16/2015,0:01,TENDERLOIN,NONE,300 Block of EDDY ST,-122.4129305,37.78383444,(37.7838344374141/ -122.412930522059),1.51E+13
150812305,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Wednesday,9/16/2015,0:01,TARAVAL,NONE,1400 Block of 47TH AV,-122.5068632,37.75943004,(37.7594300421128/ -122.506863242713),1.51E+13
150814072,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Wednesday,9/16/2015,0:01,BAYVIEW,NONE,1200 Block of 3RD ST,-122.3895176,37.77246824,(37.7724682400061/ -122.389517648036),1.51E+13
150813767,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Wednesday,9/16/2015,0:01,SOUTHERN,NONE,400 Block of TEHAMA ST,-122.4055862,37.78021762,(37.7802176191503/ -122.405586175575),1.51E+13
150829968,ASSAULT,THREATS AGAINST LIFE,Wednesday,9/16/2015,0:01,RICHMOND,NONE,3800 Block of GEARY BL,-122.4605515,37.78131404,(37.7813140417196/ -122.46055149012),1.51E+13
156233907,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Wednesday,9/16/2015,0:01,SOUTHERN,NONE,700 Block of TEHAMA ST,-122.411912,37.77520656,(37.7752065614967/ -122.411912027329),1.56E+13
150810638,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Tuesday,9/15/2015,23:57,CENTRAL,ARREST/ BOOKED,GEARY ST / JONES ST,-122.4131745,37.78671902,(37.786719015554/ -122.413174494396),1.51E+13
150811852,ROBBERY,ROBBERY ON THE STREET WITH A GUN,Tuesday,9/15/2015,23:47,MISSION,ARREST/ BOOKED,23RD ST / CAPP ST,-122.4175086,37.75390261,(37.7539026121867/ -122.417508586687),1.51E+13
150811852,OTHER OFFENSES,POSSESSION OF BURGLARY TOOLS,Tuesday,9/15/2015,23:47,MISSION,ARREST/ BOOKED,23RD ST / CAPP ST,-122.4175086,37.75390261,(37.7539026121867/ -122.417508586687),1.51E+13
150811818,VANDALISM,MALICIOUS MISCHIEF/ VANDALISM,Tuesday,9/15/2015,23:27,MISSION,NONE,2100 Block of BRYANT ST,-122.4100102,37.75981459,(37.7598145866152/ -122.410010186622),1.51E+13
150811874,SECONDARY CODES,DOMESTIC VIOLENCE,Tuesday,9/15/2015,23:00,INGLESIDE,NONE,OCEAN AV / MISSION ST,-122.4353855,37.72391045,(37.7239104470753/ -122.435385454946),1.51E+13
150811874,VANDALISM,MALICIOUS MISCHIEF/ VANDALISM OF VEHICLES,Tuesday,9/15/2015,23:00,INGLESIDE,NONE,OCEAN AV / MISSION ST,-122.4353855,37.72391045,(37.7239104470753/ -122.435385454946),1.51E+13
156229081,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,9/15/2015,23:00,INGLESIDE,NONE,SAN JOSE AV / COTTER ST,-122.4374874,37.73025156,(37.730251564414/ -122.437487410892),1.56E+13
150822348,OTHER OFFENSES,LOST/STOLEN LICENSE PLATE,Tuesday,9/15/2015,23:00,BAYVIEW,NONE,INGERSON AV / JENNINGS ST,-122.3948524,37.72017705,(37.7201770494703/ -122.394852404141),1.51E+13
156233888,VANDALISM,MALICIOUS MISCHIEF/ VANDALISM,Tuesday,9/15/2015,23:00,SOUTHERN,NONE,FOLSOM ST / HAWTHORNE ST,-122.3978166,37.78466807,(37.7846680653938/ -122.397816589532),1.56E+13
156229150,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,9/15/2015,22:45,INGLESIDE,NONE,600 Block of ITALY AV,-122.4342881,37.71604111,(37.7160411068715/ -122.434288147051),1.56E+13
150811749,ROBBERY,ROBBERY ON THE STREET/ STRONGARM,Tuesday,9/15/2015,22:31,TENDERLOIN,ARREST/ BOOKED,MCALLISTER ST / HYDE ST,-122.415318,37.78071793,(37.7807179285998/ -122.415317966992),1.51E+13
150811749,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Tuesday,9/15/2015,22:31,TENDERLOIN,ARREST/ BOOKED,MCALLISTER ST / HYDE ST,-122.415318,37.78071793,(37.7807179285998/ -122.415317966992),1.51E+13
150812816,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Tuesday,9/15/2015,22:30,MISSION,NONE,SHOTWELL ST / 17TH ST,-122.4162304,37.76363377,(37.7636337702985/ -122.416230392543),1.51E+13
150817496,SEX OFFENSES/ FORCIBLE,SEXUAL BATTERY,Tuesday,9/15/2015,22:30,NORTHERN,NONE,FULTON ST / LAGUNA ST,-122.4266425,37.77832763,(37.7783276318163/ -122.426642472038),1.51E+13
150811777,VEHICLE THEFT,STOLEN AUTOMOBILE,Tuesday,9/15/2015,22:30,NORTHERN,NONE,GROVE ST / STEINER ST,-122.4330299,37.7765502,(37.7765501954051/ -122.433029915448),1.51E+13
150811761,WARRANTS,WARRANT ARREST,Tuesday,9/15/2015,22:25,MISSION,ARREST/ BOOKED,16TH ST / SOUTH VAN NESS AV,-122.4174883,37.7651818,(37.7651818039906/ -122.417488323639),1.51E+13
150815951,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Tuesday,9/15/2015,22:15,TARAVAL,NONE,1800 Block of 32ND AV,-122.4902652,37.75267772,(37.7526777241322/ -122.490265174884),1.51E+13
150811802,OTHER OFFENSES,RESISTING ARREST,Tuesday,9/15/2015,22:07,MISSION,ARREST/ BOOKED,16TH ST / MARKET ST,-122.4330752,37.76419378,(37.7641937790242/ -122.433075152403),1.51E+13
150811802,WARRANTS,WARRANT ARREST,Tuesday,9/15/2015,22:07,MISSION,ARREST/ BOOKED,16TH ST / MARKET ST,-122.4330752,37.76419378,(37.7641937790242/ -122.433075152403),1.51E+13
150811802,ASSAULT,BATTERY OF A POLICE OFFICER,Tuesday,9/15/2015,22:07,MISSION,ARREST/ BOOKED,16TH ST / MARKET ST,-122.4330752,37.76419378,(37.7641937790242/ -122.433075152403),1.51E+13
150812242,VEHICLE THEFT,STOLEN AUTOMOBILE,Tuesday,9/15/2015,22:00,BAYVIEW,NONE,SAN BRUNO AV / GAVEN ST,-122.4065154,37.73401744,(37.7340174391715/ -122.406515437039),1.51E+13
150812167,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Tuesday,9/15/2015,22:00,NORTHERN,NONE,LARKIN ST / EDDY ST,-122.4175307,37.78331075,(37.7833107539969/ -122.41753069698),1.51E+13
150811670,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Tuesday,9/15/2015,21:59,MISSION,ARREST/ BOOKED,3400 Block of CESAR CHAVEZ ST,-122.4197295,37.74822137,(37.7482213704153/ -122.419729483816),1.51E+13
150811727,OTHER OFFENSES,RECKLESS DRIVING,Tuesday,9/15/2015,21:55,INGLESIDE,ARREST/ BOOKED,HAMPSHIRE ST / CESAR CHAVEZ ST,-122.406759,37.74876723,(37.7487672272746/ -122.406758995794),1.51E+13
150811727,OTHER OFFENSES,RESISTING ARREST,Tuesday,9/15/2015,21:55,INGLESIDE,ARREST/ BOOKED,HAMPSHIRE ST / CESAR CHAVEZ ST,-122.406759,37.74876723,(37.7487672272746/ -122.406758995794),1.51E+13
150811727,DRIVING UNDER THE INFLUENCE,DRIVING WHILE UNDER THE INFLUENCE OF ALCOHOL,Tuesday,9/15/2015,21:55,INGLESIDE,ARREST/ BOOKED,HAMPSHIRE ST / CESAR CHAVEZ ST,-122.406759,37.74876723,(37.7487672272746/ -122.406758995794),1.51E+13
156229401,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Tuesday,9/15/2015,21:50,INGLESIDE,NONE,200 Block of MAYNARD ST,-122.4249068,37.72939838,(37.729398384778/ -122.424906786446),1.56E+13
150811711,VANDALISM,MALICIOUS MISCHIEF/ GRAFFITI,Tuesday,9/15/2015,21:50,TARAVAL,NONE,3800 Block of NORIEGA ST,-122.504876,37.75293252,(37.7529325245007/ -122.504876017462),1.51E+13
150811711,ASSAULT,THREATS AGAINST LIFE,Tuesday,9/15/2015,21:50,TARAVAL,NONE,3800 Block of NORIEGA ST,-122.504876,37.75293252,(37.7529325245007/ -122.504876017462),1.51E+13
150814088,NON-CRIMINAL,FOUND PROPERTY,Tuesday,9/15/2015,21:45,SOUTHERN,NONE,800 Block of BRYANT ST,-122.4034048,37.77542071,(37.775420706711/ -122.403404791479),1.51E+13
150812264,NON-CRIMINAL,AIDED CASE/ MENTAL DISTURBED,Tuesday,9/15/2015,21:45,SOUTHERN,NONE,400 Block of NATOMA ST,-122.4070391,37.78075652,(37.7807565183591/ -122.407039055082),1.51E+13
150811959,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Tuesday,9/15/2015,21:30,TENDERLOIN,NONE,200 Block of OFARRELL ST,-122.4084963,37.78629619,(37.786296190453/ -122.408496298209),1.51E+13
150811551,NON-CRIMINAL,AIDED CASE/ MENTAL DISTURBED,Tuesday,9/15/2015,21:20,SOUTHERN,NONE,0 Block of 6TH ST,-122.4090112,37.78113406,(37.7811340568243/ -122.409011206639),1.51E+13
156229627,NON-CRIMINAL,LOST PROPERTY,Tuesday,9/15/2015,21:15,RICHMOND,NONE,800 Block of 31ST AV,-122.4907521,37.77318862,(37.773188616175/ -122.490752091097),1.56E+13
156228356,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,9/15/2015,21:15,INGLESIDE,NONE,5200 Block of DIAMONDHEIGHTS BL,-122.4390659,37.74427748,(37.7442774766877/ -122.439065944959),1.56E+13
150814000,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Tuesday,9/15/2015,21:15,SOUTHERN,NONE,500 Block of BRANNAN ST,-122.3977132,37.77746967,(37.7774696662398/ -122.397713226445),1.51E+13
150814000,NON-CRIMINAL,FOUND PROPERTY,Tuesday,9/15/2015,21:15,SOUTHERN,NONE,500 Block of BRANNAN ST,-122.3977132,37.77746967,(37.7774696662398/ -122.397713226445),1.51E+13
150811498,NON-CRIMINAL,AIDED CASE/ MENTAL DISTURBED,Tuesday,9/15/2015,21:14,SOUTHERN,NONE,HARRISON ST / 6TH ST,-122.4040716,37.77727419,(37.7772741854354/ -122.404071611406),1.51E+13
156229382,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,9/15/2015,21:14,TENDERLOIN,NONE,GROVE ST / MARKET ST,-122.4147438,37.77871926,(37.778719262789/ -122.414743835382),1.56E+13
156228594,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Tuesday,9/15/2015,21:10,NORTHERN,NONE,2100 Block of UNION ST,-122.434695,37.79724575,(37.7972457460489/ -122.434695000374),1.56E+13
156228594,NON-CRIMINAL,LOST PROPERTY,Tuesday,9/15/2015,21:10,NORTHERN,NONE,2100 Block of UNION ST,-122.434695,37.79724575,(37.7972457460489/ -122.434695000374),1.56E+13
150811642,ASSAULT,BATTERY/ FORMER SPOUSE OR DATING RELATIONSHIP,Tuesday,9/15/2015,21:07,BAYVIEW,ARREST/ BOOKED,900 Block of CONNECTICUT ST,-122.3970892,37.75359879,(37.7535987880327/ -122.397089183868),1.51E+13
150811642,OTHER OFFENSES,VIOLATION OF RESTRAINING ORDER,Tuesday,9/15/2015,21:07,BAYVIEW,ARREST/ BOOKED,900 Block of CONNECTICUT ST,-122.3970892,37.75359879,(37.7535987880327/ -122.397089183868),1.51E+13
150811642,OTHER OFFENSES,RESISTING ARREST,Tuesday,9/15/2015,21:07,BAYVIEW,ARREST/ BOOKED,900 Block of CONNECTICUT ST,-122.3970892,37.75359879,(37.7535987880327/ -122.397089183868),1.51E+13
150811830,VANDALISM,MALICIOUS MISCHIEF/ VANDALISM OF VEHICLES,Tuesday,9/15/2015,21:00,TENDERLOIN,NONE,200 Block of ELLIS ST,-122.4103235,37.78512252,(37.7851225223607/ -122.410323495232),1.51E+13
150811830,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Tuesday,9/15/2015,21:00,TENDERLOIN,NONE,200 Block of ELLIS ST,-122.4103235,37.78512252,(37.7851225223607/ -122.410323495232),1.51E+13
150827172,VEHICLE THEFT,STOLEN AUTOMOBILE,Tuesday,9/15/2015,21:00,MISSION,NONE,3100 Block of 24TH ST,-122.4157136,37.75235145,(37.7523514545194/ -122.415713588521),1.51E+13
150811523,OTHER OFFENSES,POSSESSION OF FIRECRACKERS,Tuesday,9/15/2015,20:50,SOUTHERN,UNFOUNDED,400 Block of 8TH ST,-122.4073207,37.77288491,(37.7728849096333/ -122.407320727025),1.51E+13
150811482,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,9/15/2015,20:45,NORTHERN,NONE,1300 Block of SUTTER ST,-122.4226076,37.78749589,(37.7874958858305/ -122.422607570621),1.51E+13
150811799,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Tuesday,9/15/2015,20:30,CENTRAL,NONE,400 Block of GEARY ST,-122.4107216,37.78709665,(37.7870966495663/ -122.41072162587),1.51E+13
150811448,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Tuesday,9/15/2015,20:29,TARAVAL,ARREST/ BOOKED,300 Block of SERRANO DR,-122.4804507,37.71901187,(37.7190118676786/ -122.480450749459),1.51E+13
150811824,ASSAULT,BATTERY,Tuesday,9/15/2015,20:26,SOUTHERN,NONE,800 Block of BRYANT ST,-122.4034048,37.77542071,(37.775420706711/ -122.403404791479),1.51E+13
150811573,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Tuesday,9/15/2015,20:15,SOUTHERN,NONE,10TH ST / HARRISON ST,-122.4112792,37.77157858,(37.7715785765043/ -122.411279189969),1.51E+13
150811595,MISSING PERSON,MISSING ADULT,Tuesday,9/15/2015,20:15,CENTRAL,NONE,0 Block of JEFFERSON ST,-122.4133492,37.80846674,(37.8084667368908/ -122.413349164272),1.51E+13
150811595,MISSING PERSON,FOUND PERSON,Tuesday,9/15/2015,20:15,CENTRAL,NONE,0 Block of JEFFERSON ST,-122.4133492,37.80846674,(37.8084667368908/ -122.413349164272),1.51E+13
150811404,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,9/15/2015,20:15,SOUTHERN,NONE,900 Block of BRYANT ST,-122.4057731,37.77339356,(37.7733935593284/ -122.405773120598),1.51E+13
150811755,VANDALISM,MALICIOUS MISCHIEF/ VANDALISM,Tuesday,9/15/2015,20:07,NORTHERN,NONE,300 Block of HAYES ST,-122.4221809,37.77703951,(37.7770395107539/ -122.422180938873),1.51E+13
150811664,FRAUD,CREDIT CARD/ THEFT BY USE OF,Tuesday,9/15/2015,20:04,MISSION,NONE,500 Block of VALENCIA ST,-122.4218765,37.76408889,(37.7640888944532/ -122.421876488492),1.51E+13
150811664,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Tuesday,9/15/2015,20:04,MISSION,NONE,500 Block of VALENCIA ST,-122.4218765,37.76408889,(37.7640888944532/ -122.421876488492),1.51E+13
150812634,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,9/15/2015,20:00,NORTHERN,NONE,SUTTER ST / WEBSTER ST,-122.4315532,37.78630399,(37.7863039907166/ -122.431553200196),1.51E+13
150811410,VANDALISM,MALICIOUS MISCHIEF/ VANDALISM OF VEHICLES,Tuesday,9/15/2015,20:00,SOUTHERN,NONE,800 Block of BRANNAN ST,-122.404385,37.77219582,(37.7721958190345/ -122.404385042303),1.51E+13
156228481,NON-CRIMINAL,LOST PROPERTY,Tuesday,9/15/2015,20:00,NORTHERN,NONE,300 Block of VANNESS AV,-122.4202173,37.77915102,(37.7791510160099/ -122.420217273345),1.56E+13
150811341,OTHER OFFENSES,FIREARMS/ SEIZING AT SCENE OF DV,Tuesday,9/15/2015,19:46,RICHMOND,ARREST/ BOOKED,2500 Block of SUTTER ST,-122.4423647,37.78487505,(37.7848750530811/ -122.442364696255),1.51E+13
150811341,WEAPON LAWS,POSS OF FIREARM BY CONVICTED FELON/ADDICT/ALIEN,Tuesday,9/15/2015,19:46,RICHMOND,ARREST/ BOOKED,2500 Block of SUTTER ST,-122.4423647,37.78487505,(37.7848750530811/ -122.442364696255),1.51E+13
150811341,SECONDARY CODES,DOMESTIC VIOLENCE,Tuesday,9/15/2015,19:46,RICHMOND,ARREST/ BOOKED,2500 Block of SUTTER ST,-122.4423647,37.78487505,(37.7848750530811/ -122.442364696255),1.51E+13
150811363,OTHER OFFENSES,VIOLATION OF STAY AWAY ORDER,Tuesday,9/15/2015,19:41,TARAVAL,ARREST/ BOOKED,2600 Block of 23RD AV,-122.479728,37.73818027,(37.7381802710389/ -122.479727962334),1.51E+13
150811363,WARRANTS,WARRANT ARREST,Tuesday,9/15/2015,19:41,TARAVAL,ARREST/ BOOKED,2600 Block of 23RD AV,-122.479728,37.73818027,(37.7381802710389/ -122.479727962334),1.51E+13
150811733,OTHER OFFENSES,RESTRAINING ORDER NOTIFICATION/SERVICE OF RESTRAINING ORDER,Tuesday,9/15/2015,19:40,INGLESIDE,NONE,100 Block of VALDEZ AV,-122.4553651,37.73074648,(37.7307464795491/ -122.45536507779),1.51E+13
150811733,SECONDARY CODES,DOMESTIC VIOLENCE,Tuesday,9/15/2015,19:40,INGLESIDE,NONE,100 Block of VALDEZ AV,-122.4553651,37.73074648,(37.7307464795491/ -122.45536507779),1.51E+13
150811733,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Tuesday,9/15/2015,19:40,INGLESIDE,NONE,100 Block of VALDEZ AV,-122.4553651,37.73074648,(37.7307464795491/ -122.45536507779),1.51E+13
150812775,LARCENY/THEFT,GRAND THEFT SHOPLIFTING,Tuesday,9/15/2015,19:39,SOUTHERN,NONE,800 Block of MARKET ST,-122.406521,37.78506294,(37.7850629421661/ -122.406520987144),1.51E+13
150811357,ROBBERY,SHOPLIFTING/ FORCE AGAINST AGENT,Tuesday,9/15/2015,19:37,MISSION,ARREST/ BOOKED,2100 Block of MARKET ST,-122.4310099,37.76581393,(37.7658139265694/ -122.431009912441),1.51E+13
150811357,OTHER OFFENSES,CONSPIRACY,Tuesday,9/15/2015,19:37,MISSION,ARREST/ BOOKED,2100 Block of MARKET ST,-122.4310099,37.76581393,(37.7658139265694/ -122.431009912441),1.51E+13
150811272,WARRANTS,PAROLE SEARCH,Tuesday,9/15/2015,19:35,BAYVIEW,UNFOUNDED,0 Block of CAMERON WY,-122.3872476,37.72086924,(37.7208692407802/ -122.387247607197),1.51E+13
150811620,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,9/15/2015,19:30,CENTRAL,NONE,HYDE ST / CHESTNUT ST,-122.4197994,37.80292521,(37.8029252064148/ -122.419799431133),1.51E+13
150811391,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Tuesday,9/15/2015,19:30,TENDERLOIN,NONE,700 Block of OFARRELL ST,-122.4171073,37.78532383,(37.7853238292094/ -122.417107256373),1.51E+13
156228340,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,9/15/2015,19:20,INGLESIDE,NONE,BOSWORTH ST / DIAMOND ST,-122.4341458,37.73355061,(37.7335506131208/ -122.434145789073),1.56E+13
150811432,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,9/15/2015,19:15,SOUTHERN,NONE,10TH ST / HARRISON ST,-122.4112792,37.77157858,(37.7715785765043/ -122.411279189969),1.51E+13
150812361,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,9/15/2015,19:00,MISSION,NONE,4000 Block of 24TH ST,-122.4329991,37.7513144,(37.7513144025718/ -122.432999088569),1.51E+13
156234159,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,9/15/2015,19:00,RICHMOND,NONE,21ST AV / GEARY BL,-122.4804521,37.78027905,(37.7802790505664/ -122.480452050119),1.56E+13
150811307,FRAUD,CREDIT CARD/ THEFT BY USE OF,Tuesday,9/15/2015,18:59,TENDERLOIN,NONE,0 Block of POWELL ST,-122.4078454,37.78509432,(37.7850943210103/ -122.407845374111),1.51E+13
150811307,SECONDARY CODES,ATM RELATED CRIME,Tuesday,9/15/2015,18:59,TENDERLOIN,NONE,0 Block of POWELL ST,-122.4078454,37.78509432,(37.7850943210103/ -122.407845374111),1.51E+13
150811329,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Tuesday,9/15/2015,18:57,RICHMOND,NONE,1000 Block of GREAT HY,-122.5102257,37.76724422,(37.7672442209616/ -122.510225749052),1.51E+13
150811012,OTHER OFFENSES,DRIVERS LICENSE/ SUSPENDED OR REVOKED,Tuesday,9/15/2015,18:37,MISSION,ARREST/ BOOKED,POTRERO AV / 24TH ST,-122.4063384,37.75300429,(37.7530042877223/ -122.406338412685),1.51E+13
150811103,ASSAULT,BATTERY,Tuesday,9/15/2015,18:36,SOUTHERN,NONE,1200 Block of HOWARD ST,-122.4123497,37.77555585,(37.775555848279/ -122.412349694893),1.51E+13
150811846,ASSAULT,BATTERY/ FORMER SPOUSE OR DATING RELATIONSHIP,Tuesday,9/15/2015,18:30,CENTRAL,NONE,300 Block of BAY ST,-122.4127822,37.80566547,(37.8056654684523/ -122.412782236976),1.51E+13
156228475,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,9/15/2015,18:30,NORTHERN,NONE,AUSTIN ST / POLK ST,-122.4204025,37.78916438,(37.7891643767731/ -122.420402463683),1.56E+13
150811119,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,9/15/2015,18:30,MISSION,NONE,2300 Block of 16TH ST,-122.4095299,37.76571844,(37.7657184395282/ -122.409529913278),1.51E+13
150811846,ASSAULT,CHILD ABUSE (PHYSICAL),Tuesday,9/15/2015,18:30,CENTRAL,NONE,300 Block of BAY ST,-122.4127822,37.80566547,(37.8056654684523/ -122.412782236976),1.51E+13
150811846,ASSAULT,BATTERY,Tuesday,9/15/2015,18:30,CENTRAL,NONE,300 Block of BAY ST,-122.4127822,37.80566547,(37.8056654684523/ -122.412782236976),1.51E+13
156234472,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,9/15/2015,18:30,CENTRAL,NONE,200 Block of SACRAMENTO ST,-122.3984055,37.79441201,(37.7944120086129/ -122.39840549202),1.56E+13
150811131,MISSING PERSON,FOUND PERSON,Tuesday,9/15/2015,18:20,PARK,NONE,800 Block of BUENAVISTAWEST AV,-122.4425975,37.76931164,(37.7693116425317/ -122.442597549743),1.51E+13
150811131,TRESPASS,TRESPASSING,Tuesday,9/15/2015,18:20,PARK,NONE,800 Block of BUENAVISTAWEST AV,-122.4425975,37.76931164,(37.7693116425317/ -122.442597549743),1.51E+13
150811034,OTHER OFFENSES,VIOLATION OF STAY AWAY ORDER,Tuesday,9/15/2015,18:18,TENDERLOIN,ARREST/ BOOKED,GOLDEN GATE AV / LEAVENWORTH ST,-122.4138696,37.78186219,(37.7818621883021/ -122.413869632554),1.51E+13
150811034,OTHER OFFENSES,RESISTING ARREST,Tuesday,9/15/2015,18:18,TENDERLOIN,ARREST/ BOOKED,GOLDEN GATE AV / LEAVENWORTH ST,-122.4138696,37.78186219,(37.7818621883021/ -122.413869632554),1.51E+13
150811034,DRUG/NARCOTIC,POSSESSION OF HEROIN FOR SALES,Tuesday,9/15/2015,18:18,TENDERLOIN,ARREST/ BOOKED,GOLDEN GATE AV / LEAVENWORTH ST,-122.4138696,37.78186219,(37.7818621883021/ -122.413869632554),1.51E+13
